log_leafNP_sitemean,Species,log_leafNP
0.908086575,Fagus sylvatica,1.014240439
0.908086575,Pinus nigra,0.767685817
0.908086575,Pinus nigra,0.767685817
0.908086575,Pinus sylvestris,0.851258349
0.908086575,Pinus sylvestris,0.851258349
0.908086575,Quercus faginea,0.918641835
0.908086575,Quercus faginea,0.918641835
0.908086575,Quercus ilex,0.956774846
0.908086575,Quercus ilex,0.956774846
0.908086575,Quercus robur,0.992995098
0.908086575,Quercus robur,0.992995098
1.134166415,Fraxinus excelsior,1.11058971
1.134166415,Acer platanoides,1.156851901
1.134166415,Acer pseudoplatanus,1.205745541
1.134166415,Alnus glutinosa,1.232742063
1.134166415,Calluna vulgaris,1.182699903
1.134166415,Castanea sativa,1.220631019
1.134166415,Corylus avellana,1.154728207
1.134166415,Crataegus monogyna,1.149219113
1.134166415,Empetrum nigrum,1.089905111
1.134166415,Fagus sylvatica,1.244277121
1.134166415,hippophae rhamnoides,1.310055738
1.134166415,Ilex aquifolium,1.098643726
1.134166415,Larix decidua,1.117271296
1.134166415,Picea sitchensis,1.033021445
1.134166415,Pinus sylvestris,0.933487288
1.134166415,Prunus spinosa,1.153509989
1.134166415,Quercus cerris,1.23325001
1.134166415,Quercus ilex,1.117271296
1.134166415,Quercus petraea,1.260309946
1.134166415,Quercus robur,1.227372442
1.134166415,Ribes uva-crispa,1.087426457
1.134166415,Rubus fruticosus,1.136086097
1.134166415,Salix caprea,1.111598525
1.134166415,Sambucus nigra,1.136086097
1.134166415,Sorbus aucuparia,1.137670537
1.134166415,Swida sanguinea,1.139879086
1.134166415,Taxus baccata,1.047274867
1.134166415,Vaccinium myrtillus,1.241297387
1.134166415,Vaccinium vitis-idaea,1.063708559
1.087363855,Fraxinus excelsior,1.224533063
1.087363855,Acer platanoides,1.15624619
1.087363855,Acer pseudoplatanus,1.205475037
1.087363855,Agrostis capillaris,1.02489596
1.087363855,Alnus glutinosa,1.23299611
1.087363855,Anthoxanthum odoratum,1.133538908
1.087363855,Betula pendula,1.235275877
1.087363855,Calluna vulgaris,1.183554534
1.087363855,Carex flacca,1.118595365
1.087363855,Castanea sativa,1.221153322
1.087363855,Corylus avellana,1.155336037
1.087363855,Crataegus monogyna,1.148910993
1.087363855,Dactylis glomerata,0.938519725
1.087363855,Deschampsia flexuosa,0.938019097
1.087363855,Empetrum nigrum,1.13893394
1.087363855,Empetrum nigrum,1.13893394
1.087363855,Fagus sylvatica,1.244771761
1.087363855,Festuca ovina,1.113943352
1.087363855,Festuca rubra,0.864511081
1.087363855,hippophae rhamnoides,1.309630167
1.087363855,Holcus lanatus,0.914343157
1.087363855,Ilex aquifolium,1.165837625
1.087363855,Larix decidua,1.116607744
1.087363855,Lolium perenne,0.870988814
1.087363855,Lotus corniculatus,1.317436497
1.087363855,Picea sitchensis,1.099335278
1.087363855,Pinus sylvestris,0.997386384
1.087363855,Plantago lanceolata,0.969415912
1.087363855,Poa annua,0.932473765
1.087363855,Prunus spinosa,1.1532049
1.087363855,Quercus ilex,1.078456818
1.087363855,Quercus petraea,1.260786669
1.087363855,Ribes uva-crispa,1.087781418
1.087363855,Rubus fruticosus,1.136720567
1.087363855,Rumex acetosella,1.010299957
1.087363855,Rumex acetosella,1.010299957
1.087363855,Salix caprea,1.111262514
1.087363855,Sambucus nigra,1.136720567
1.087363855,Sorbus aucuparia,1.138302698
1.087363855,Swida sanguinea,1.14082218
1.087363855,Taxus baccata,1.108565024
1.087363855,Tilia cordata,1.035429738
1.087363855,Urtica dioica,0.921686475
1.087363855,Vaccinium myrtillus,1.241795431
1.087363855,Vaccinium vitis-idaea,1.141449773
1.142200885,Betula pendula,1.263479209
1.142200885,Betula pendula,1.16728865
1.142200885,Betula pendula,1.278001762
1.142200885,Picea sitchensis,1.032825141
1.142200885,Picea sitchensis,1.032825141
1.142200885,Picea sitchensis,1.170392843
1.142200885,Pinus sylvestris,1.105771028
1.142200885,Pinus sylvestris,1.110754115
1.142200885,Pinus sylvestris,1.035232378
1.142200885,Pinus sylvestris,0.873031845
1.142200885,Pinus sylvestris,0.935400754
1.142200885,Pinus sylvestris,0.98522401
1.142200885,Prunus spinosa,1.308505128
1.142200885,Prunus spinosa,1.154220713
1.142200885,Prunus spinosa,1.047247177
1.142200885,Quercus cerris,1.23310192
1.142200885,Quercus cerris,1.23310192
1.142200885,Quercus ilex,1.117289816
1.142200885,Quercus ilex,1.117289816
1.142200885,Quercus ilex,1.028794194
1.142200885,Quercus petraea,1.350058823
1.142200885,Quercus petraea,1.236851412
1.142200885,Quercus petraea,1.138645879
1.142200885,Quercus petraea,1.295853599
1.142200885,Quercus robur,1.239684408
1.142200885,Quercus robur,1.216927512
1.142200885,Quercus rubra,1.171004295
1.142200885,Ribes uva-crispa,1.208745704
1.142200885,Ribes uva-crispa,0.987468234
1.142200885,Robinia pseudoacacia,1.283359723
1.142200885,Rubus fruticosus,1.19737498
1.142200885,Rubus fruticosus,1.153048374
1.142200885,Rubus fruticosus,1.034189032
1.142200885,Salix caprea,1.130333768
1.142200885,Salix caprea,1.187182929
1.142200885,Salix caprea,1.111574775
1.142200885,Salix caprea,1.041392684
1.142200885,Sambucus nigra,1.328852592
1.142200885,Sambucus nigra,1.011496025
1.142200885,Sambucus nigra,1.210154742
1.142200885,Sambucus nigra,1.135441338
1.142200885,Sambucus nigra,1.050138999
1.142200885,Sorbus aucuparia,1.128294371
1.142200885,Sorbus aucuparia,1.090845291
1.142200885,Sorbus aucuparia,1.120935994
1.142200885,Sorbus aucuparia,1.223650805
1.142200885,Taxus baccata,1.17431136
1.142200885,Taxus baccata,0.975176416
1.142200885,Taxus baccata,1.256415121
1.142200885,Taxus baccata,1.11017698
1.142200885,Taxus baccata,1.160851292
1.142200885,Taxus baccata,1.054924997
1.142200885,Vaccinium myrtillus,1.231852136
1.142200885,Vaccinium myrtillus,1.25162514
1.142200885,Vaccinium vitis-idaea,1.310554793
1.142200885,Vaccinium vitis-idaea,1.053897117
1.142200885,Vaccinium vitis-idaea,1.210995502
1.142200885,Vaccinium vitis-idaea,1.08108959
1.142200885,Castanea sativa,1.27191689
1.142200885,Castanea sativa,1.185046102
1.142200885,Castanea sativa,1.205531971
1.142200885,Crataegus monogyna,1.19807657
1.142200885,Crataegus monogyna,1.069720802
1.142200885,Crataegus monogyna,1.089753959
1.142200885,Crataegus monogyna,1.219689866
1.142200885,Empetrum nigrum,1.201478648
1.142200885,Empetrum nigrum,1.279569174
1.142200885,Empetrum nigrum,1.058943304
1.142200885,Empetrum nigrum,1.14054381
1.142200885,Fagus sylvatica,1.306156155
1.142200885,Fagus sylvatica,1.195435508
1.142200885,Fagus sylvatica,1.174446825
1.142200885,Fagus sylvatica,1.275276445
1.142200885,Fraxinus excelsior,1.414589186
1.142200885,Ilex aquifolium,1.222079694
1.142200885,Ilex aquifolium,1.087051706
1.142200885,Ilex aquifolium,1.191763378
1.142200885,Ilex aquifolium,1.081932858
1.142200885,Ilex aquifolium,1.097752485
1.142200885,Ilex aquifolium,1.104735352
1.142200885,Ilex aquifolium,1.134800871
1.142200885,Ilex aquifolium,1.145702882
1.142200885,Larix decidua,1.052403139
1.142200885,Larix decidua,1.179508227
1.142200885,Larix decidua,1.143335135
1.142200885,Acer platanoides,1.257148511
1.142200885,Acer platanoides,1.155957783
1.142200885,Acer platanoides,1.04971516
1.142200885,Acer pseudoplatanus,1.214195785
1.142200885,Acer pseudoplatanus,1.143555702
1.142200885,Acer pseudoplatanus,1.245186962
1.142200885,Acer pseudoplatanus,1.20941349
1.142200885,Alnus glutinosa,1.256274917
1.142200885,Alnus glutinosa,1.261233657
1.142200885,Alnus glutinosa,1.127786579
1.142200885,Alnus glutinosa,1.293343167
1.142200885,Arbutus unedo,1.032099685
1.142200885,Arbutus unedo,1.079810202
1.142200885,Arbutus unedo,1.079810202
1.142200885,Calluna vulgaris,1.108965711
1.142200885,Calluna vulgaris,1.141834525
1.142200885,Calluna vulgaris,1.29028572
1.142200885,Corylus avellana,1.175233817
1.142200885,Corylus avellana,1.110698298
1.142200885,Corylus avellana,1.151124933
1.142200885,Corylus avellana,1.046796473
1.048118936,Pinus ponderosa,1.054613055
1.048118936,Pinus ponderosa,1.163459552
1.110409685,Achillea millefolium,0.800717078
1.110409685,Achillea millefolium,0.746634199
1.110409685,Achillea millefolium,0.685741739
1.110409685,Pinus ponderosa,1.31868927
1.110409685,Pinus ponderosa,1.327154512
1.110409685,Pinus ponderosa,1.508529719
1.110409685,Pinus ponderosa,1.497758718
1.110409685,Pinus ponderosa,1.328990855
1.110409685,Pinus ponderosa,1.348110068
1.110409685,Poa pratensis,0.767897616
1.110409685,Poa pratensis,0.951337519
1.110409685,Poa pratensis,1.746166964
1.110409685,Poa pratensis,1.042969073
1.110409685,Populus tremuloides,1.257198426
1.110409685,Populus tremuloides,1.257198426
1.110409685,Populus tremuloides,1.345569756
1.110409685,Populus tremuloides,1.345569756
1.06070622,Pinus ponderosa,1.121887985
1.06070622,Pinus ponderosa,1.082426301
1.06070622,Pinus ponderosa,1.114944416
1.06070622,Pseudotsuga menziesii,0.873901598
1.06070622,Pseudotsuga menziesii,1.020361283
1.06070622,Pseudotsuga menziesii,0.920123326
0.952908689,Pinus ponderosa,0.998259338
1.06943481,Vaccinium vitis-idaea,0.995635195
1.153305355,Vaccinium calycinum,1.155368692
1.153305355,Cheirodendron trigynum,1.051152522
1.153305355,Ilex anomala,1.186310424
1.153305355,Metrosideros polymorpha,1.167491087
1.153305355,Metrosideros polymorpha,1.161368002
1.153305355,Myrsine lessertiana,1.1981414
1.03588394,Vaccinium calycinum,1.140733004
1.03588394,Cheirodendron trigynum,1.01128101
1.03588394,Ilex anomala,1.089809673
1.03588394,Metrosideros polymorpha,1.024542941
1.03588394,Metrosideros polymorpha,1.062446288
1.03588394,Myrsine lessertiana,0.886490725
1.150540639,Vaccinium calycinum,1.203457443
1.150540639,Cheirodendron trigynum,1.121505561
1.150540639,Ilex anomala,1.197959674
1.150540639,Metrosideros polymorpha,1.09588694
1.150540639,Myrsine lessertiana,1.133893579
1.157519294,Vaccinium calycinum,1.226543871
1.157519294,Vaccinium calycinum,1.199572355
1.157519294,Cheirodendron trigynum,1.166864625
1.157519294,Cheirodendron trigynum,1.04989187
1.157519294,Ilex anomala,1.228479328
1.157519294,Ilex anomala,1.219248176
1.157519294,Metrosideros polymorpha,1.147966971
1.157519294,Metrosideros polymorpha,1.098609798
1.157519294,Metrosideros polymorpha,1.118864589
1.157519294,Myrsine lessertiana,1.197489404
1.157519294,Myrsine lessertiana,1.079181246
1.213039629,Metrosideros polymorpha,1.235528447
1.213039629,Metrosideros polymorpha,1.161368002
1.344152875,Ilex anomala,1.491361694
1.344152875,Metrosideros polymorpha,1.469822016
1.344152875,Metrosideros polymorpha,1.58546073
1.344152875,Metrosideros polymorpha,1.290034611
1.344152875,Metrosideros polymorpha,1.200303183
1.318670476,Dodonaea viscosa,1
1.318670476,Metrosideros polymorpha,1.86332286
1.318670476,Metrosideros polymorpha,1.33243846
1.318670476,Myrsine lessertiana,1.380211242
1.059972599,Vaccinium calycinum,1.173402121
1.059972599,Cheirodendron trigynum,0.978202871
1.059972599,Ilex anomala,1.113039513
1.059972599,Metrosideros polymorpha,1.020783606
1.059972599,Metrosideros polymorpha,1.003826408
1.059972599,Myrsine lessertiana,1.070581074
1.347065109,Cheirodendron trigynum,1.121304452
1.347065109,Ilex anomala,1.491361694
1.347065109,Metrosideros polymorpha,1.469822016
1.347065109,Metrosideros polymorpha,1.33243846
1.347065109,Metrosideros polymorpha,1.86332286
1.347065109,Metrosideros polymorpha,1.58546073
1.347065109,Metrosideros polymorpha,1.290034611
1.347065109,Metrosideros polymorpha,1.200224939
1.347065109,Myrsine lessertiana,1.380211242
1.300549259,Casuarina equisetifolia,1.61251061
1.300549259,Casuarina equisetifolia,1.652007813
1.300549259,Casuarina equisetifolia,1.529184402
1.300549259,Acacia koa,1.624204281
1.300549259,Acacia koa,1.343342639
1.300549259,Acacia koa,1.162727298
1.300549259,Cheirodendron trigynum,1.170017111
1.300549259,Cheirodendron trigynum,1.215858386
1.300549259,Cheirodendron trigynum,1.285994291
1.300549259,Grevillea robusta,1.447646277
1.300549259,Grevillea robusta,1.586049037
1.300549259,Grevillea robusta,1.555161122
1.300549259,Lantana camara,0.970137319
1.300549259,Lantana camara,1.04927107
1.300549259,Lantana camara,0.99642063
1.300549259,Leucaena leucocephala,1.689501362
1.300549259,Leucaena leucocephala,1.597006166
1.300549259,Leucaena leucocephala,1.414947186
1.300549259,Mangifera indica,1.193820026
1.300549259,Metrosideros polymorpha,1.265314443
1.300549259,Metrosideros polymorpha,0.982820162
1.300549259,Metrosideros polymorpha,0.964886381
1.300549259,Ilex anomala,1.394033285
1.300549259,Ilex anomala,1.21334481
1.300549259,Ilex anomala,1.249520176
1.300549259,Myrsine lessertiana,1.283118406
1.300549259,Myrsine lessertiana,1.171174262
1.300549259,Myrsine lessertiana,1.248257765
1.300549259,Psidium guajava,1.287562421
1.300549259,Psidium guajava,1.27176923
1.300549259,Psidium guajava,1.09531627
1.300549259,Vaccinium calycinum,1.478524469
1.300549259,Vaccinium calycinum,1.393244888
1.300549259,Vaccinium calycinum,1.493538613
1.32453876,Casuarina equisetifolia,1.588938314
1.32453876,Acacia koa,1.37205949
1.32453876,Cheirodendron trigynum,1.226701252
1.32453876,Grevillea robusta,1.533944171
1.32453876,Leucaena leucocephala,1.56427143
1.32453876,Mangifera indica,1.208484788
1.32453876,Metrosideros polymorpha,1.071225588
1.32453876,Ilex anomala,1.289448123
1.32453876,Myrsine lessertiana,1.231246524
1.32453876,Psidium guajava,1.215858386
1.32453876,Vaccinium calycinum,1.45953608
1.495176593,Eschweilera coriacea,1.55351894
1.495176593,Eschweilera coriacea,1.563006187
1.495176593,Eschweilera coriacea,1.612995656
1.495176593,Eschweilera coriacea,1.49248101
1.495176593,Eschweilera coriacea,1.508125536
1.495176593,Eschweilera coriacea,1.52179165
1.495176593,Eschweilera coriacea,1.508529719
1.495176593,Inga sp,1.500510911
1.495176593,Inga sp,1.525563058
1.495176593,Inga sp,1.579440597
1.495176593,Lecythis idatimon,1.517591731
1.495176593,Lecythis idatimon,1.587149498
1.495176593,Micropholis guyanensis,1.59206567
1.495176593,Rinorea guianensis,1.419294722
1.527895115,Rinorea guianensis,1.420351761
1.527895115,Eschweilera coriacea,1.492190295
1.527895115,Eschweilera coriacea,1.504496666
1.527895115,Eschweilera coriacea,1.518346232
1.527895115,Eschweilera coriacea,1.510867529
1.527895115,Eschweilera coriacea,1.612971263
1.527895115,Eschweilera coriacea,1.552868998
1.527895115,Eschweilera coriacea,1.566993674
1.527895115,Inga sp,1.580812793
1.527895115,Inga sp,1.499312345
1.527895115,Inga sp,1.524154795
1.527895115,Lecythis idatimon,1.514339589
1.527895115,Lecythis idatimon,1.589359588
1.527895115,Micropholis guyanensis,1.590214979
1.377841151,Pouteria sp,1.222716471
1.377841151,Pouteria sp,1.091666958
1.461955047,Eschweilera coriacea,1.484869033
1.461955047,Eschweilera coriacea,1.465531557
1.461955047,Eschweilera coriacea,1.444981112
1.461955047,Eschweilera coriacea,1.476251796
1.461955047,Helicostylis pedunculata,1.431524584
1.461955047,Lecythis idatimon,1.42357352
1.451501379,Eschweilera coriacea,1.485813173
1.451501379,Eschweilera coriacea,1.464722807
1.451501379,Eschweilera coriacea,1.446106264
1.451501379,Eschweilera coriacea,1.475432627
1.451501379,Helicostylis pedunculata,1.432509776
1.451501379,Lecythis idatimon,1.42469105
1.487704074,Rinorea guianensis,1.552846409
1.487704074,Tetragastris panamensis,1.457882976
1.487704074,Tetragastris panamensis,1.411397741
1.487704074,Tetragastris panamensis,1.508079751
1.487704074,Eschweilera coriacea,1.559182672
1.487704074,Eschweilera coriacea,1.494269763
1.487704074,Eschweilera sp,1.525593863
1.602508336,Rinorea guianensis,1.547598278
1.602508336,Rinorea guianensis,1.487879453
1.602508336,Sloanea sp,1.513782234
1.602508336,Eschweilera sp,1.523417918
1.602508336,Eschweilera sp,1.427873859
1.602508336,Eschweilera sp,1.701494261
1.602508336,Eschweilera sp,1.625688313
1.602508336,Eschweilera sp,1.412684568
1.602508336,Eschweilera sp,1.484612597
1.602508336,Eschweilera sp,1.413807757
1.602508336,Lecythis idatimon,1.694636695
1.602508336,Lecythis idatimon,1.504714813
1.602508336,Lecythis idatimon,1.84733134
1.602508336,Lecythis idatimon,1.708393607
1.602508336,Licania heteromorpha,1.880060583
1.537410822,Eschweilera coriacea,1.557747742
1.537410822,Eschweilera coriacea,1.491501766
1.537410822,Eschweilera sp,1.427486109
1.537410822,Eschweilera sp,1.411114419
1.537410822,Eschweilera sp,1.413467413
1.537410822,Eschweilera sp,1.48756256
1.537410822,Eschweilera sp,1.526210004
1.537410822,Eschweilera sp,1.528402438
1.537410822,Eschweilera sp,1.625415352
1.537410822,Eschweilera sp,1.702085721
1.537410822,Lecythis idatimon,1.505692507
1.537410822,Lecythis idatimon,1.694868328
1.537410822,Lecythis idatimon,1.704922291
1.537410822,Lecythis idatimon,1.843045811
1.537410822,Licania heteromorpha,1.880584956
1.537410822,Rinorea guianensis,1.543819805
1.537410822,Rinorea guianensis,1.490941205
1.537410822,Rinorea guianensis,1.552303109
1.537410822,Sloanea sp,1.511482289
1.537410822,Tetragastris panamensis,1.414304688
1.537410822,Tetragastris panamensis,1.456517858
1.537410822,Tetragastris panamensis,1.506910726
1.56382171,Minquartia guianensis,1.542576476
1.56382171,Minquartia guianensis,1.503245771
1.56382171,Minquartia guianensis,1.474944335
1.56382171,Minquartia guianensis,1.489536629
1.516562944,Protium sp,1.415460831
1.516562944,Protium sp,1.468776616
1.516562944,Protium sp,1.468776616
1.516562944,Protium sp,1.3906996
1.516562944,Minquartia guianensis,1.503969644
1.516562944,Minquartia guianensis,1.474906646
1.516562944,Minquartia guianensis,1.540036537
1.516562944,Minquartia guianensis,1.49295022
1.517743265,Chrysophyllum sanguinolentum,1.566612646
1.517743265,Chrysophyllum sanguinolentum,1.435632049
1.517743265,Chrysophyllum sanguinolentum,1.506220109
1.517743265,Chrysophyllum sanguinolentum,1.227243782
1.517743265,Eschweilera coriacea,1.531699092
1.517743265,Eschweilera coriacea,1.393213786
1.517743265,Eschweilera coriacea,1.494962083
1.517743265,Eschweilera coriacea,1.427110111
1.517743265,Eschweilera coriacea,1.564666064
1.517743265,Eschweilera coriacea,1.585563266
1.517743265,Eschweilera coriacea,1.377020592
1.517743265,Eschweilera coriacea,1.471968358
1.517743265,Helicostylis pedunculata,1.472717967
1.517743265,Helicostylis pedunculata,1.459360402
1.517743265,Helicostylis pedunculata,1.23881306
1.517743265,Lecythis idatimon,1.644231215
1.517743265,Lecythis idatimon,1.485090184
1.517743265,Lecythis idatimon,1.503024206
1.517743265,Lecythis idatimon,1.581413221
1.481658821,Sloanea sp,1.45484486
1.481658821,Sloanea sp,1.418865219
1.481658821,Sloanea sp,1.362738215
1.481658821,Sloanea sp,1.537266628
1.481658821,Eschweilera sp,1.85946758
1.481658821,Eschweilera sp,1.666576475
1.481658821,Eschweilera sp,1.713910354
1.481658821,Eschweilera sp,1.696896996
1.481658821,Eschweilera sp,1.639293655
1.481658821,Eschweilera sp,1.52842694
1.481658821,Eschweilera sp,1.364416974
1.481658821,Eschweilera sp,1.463782425
1.481658821,Eschweilera sp,1.311432756
1.481658821,Eschweilera sp,1.323711717
1.481658821,Eschweilera sp,1.460452355
1.481658821,Eschweilera sp,1.252127709
1.481658821,Inga sp,1.683407299
1.481658821,Inga sp,1.600656777
1.481808989,Trichilia sp,1.345503116
1.481808989,Trichilia sp,1.245994354
1.481808989,Trichilia sp,1.335070856
1.481808989,Guatteria sp,1.525475951
1.481808989,Guatteria sp,1.65434365
1.481808989,Guatteria sp,1.549421459
1.481808989,Guatteria sp,1.636121845
1.481808989,Helicostylis pedunculata,1.53303596
1.481808989,Miconia sp,1.593794679
1.481808989,Ocotea sp,1.622606564
1.475559568,Guatteria sp,1.527243116
1.475559568,Guatteria sp,1.548143637
1.475559568,Guatteria sp,1.650890078
1.475559568,Guatteria sp,1.637689819
1.475559568,Helicostylis pedunculata,1.532881719
1.475559568,Miconia sp,1.59439255
1.475559568,Ocotea sp,1.625312451
1.475559568,Trichilia sp,1.246990699
1.475559568,Trichilia sp,1.346939463
1.475559568,Trichilia sp,1.335056519
1.453778064,Dialium guianense,1.397940009
1.453778064,Dialium guianense,1.582404298
1.453778064,Eschweilera coriacea,1.520614522
1.453778064,Jacaranda copaia,1.624282096
1.453778064,Minquartia guianensis,1.127752516
1.453778064,Minquartia guianensis,1.341236623
1.453778064,Minquartia guianensis,1.14176323
1.371898889,Pouteria sp,1.784017409
1.371898889,Pouteria sp,1.577130814
1.371898889,Protium sp,1.335374619
1.371898889,Protium sp,1.364124098
1.371898889,Protium sp,1.363136055
1.371898889,Protium sp,1.530288568
1.371898889,Protium sp,1.277483762
1.371898889,Protium sp,1.442242464
1.371898889,Protium sp,1.305803713
1.371898889,Protium sp,1.194372697
1.371898889,Protium sp,1.216125346
1.371898889,Protium sp,1.736139709
1.371898889,Protium sp,1.070988429
1.371898889,Virola sp,1.504799258
1.371898889,Virola sp,1.455491568
1.371898889,Virola sp,1.409794208
1.371898889,Eschweilera sp,1.257598052
1.371898889,Eschweilera sp,1.119338912
1.371898889,Eschweilera sp,1.108692025
1.385160934,Jacaranda copaia,1.614750106
1.385160934,Mangifera indica,1.367976785
1.385160934,Jacaranda copaia,1.614750106
1.385160934,Mangifera indica,1.172456974
1.385160934,Jacaranda copaia,1.370883017
1.385160934,Jacaranda copaia,1.370883017
1.385160934,Pinus taeda,1.178715403
1.385160934,Pinus taeda,1.179811149
1.385160934,Pinus taeda,1.178715403
1.465198182,Chrysophyllum sanguinolentum,1.336459734
1.465198182,Chrysophyllum sanguinolentum,1.265289626
1.465198182,Chrysophyllum sanguinolentum,1.484014963
1.465198182,Eschweilera sp,1.327358934
1.465198182,Inga sp,1.850891184
1.465198182,Jacaranda copaia,1.697316542
1.465198182,Jacaranda copaia,1.632254777
1.465198182,Licania heteromorpha,1.186956335
1.465198182,Licania heteromorpha,1.350441857
1.465198182,Licania heteromorpha,1.206825876
1.465198182,Micropholis guyanensis,1.285782274
1.465198182,Micropholis guyanensis,1.606918526
1.465198182,Micropholis guyanensis,1.661812686
1.465198182,Protium sp,1.274157849
1.465198182,Rinorea guianensis,1.84509804
1.465198182,Scleronema micranthum,1.400365273
1.465198182,Scleronema micranthum,1.301029996
1.465198182,Scleronema micranthum,1.492061605
1.465198182,Scleronema micranthum,1.620552445
1.465198182,Scleronema micranthum,1.549493713
1.465198182,Swartzia sp,1.950608225
1.465198182,Virola calophylla,1.426836454
1.569869935,Scleronema micranthum,1.467242582
1.569869935,Eschweilera coriacea,1.561531747
1.569869935,Eschweilera coriacea,1.535013752
1.569869935,Eschweilera coriacea,1.613996692
1.569869935,Eschweilera coriacea,1.53841777
1.569869935,Eschweilera coriacea,1.526116499
1.569869935,Eschweilera coriacea,1.552844182
1.569869935,Eschweilera coriacea,1.494717882
1.569869935,Eschweilera coriacea,1.607888563
1.569869935,Micropholis guyanensis,1.669372416
1.569869935,Minquartia guianensis,1.50234744
1.564133434,Eschweilera bracteosa,1.546295835
1.564133434,Minquartia guianensis,1.550961752
1.564133434,Tetragastris panamensis,1.425697213
1.564133434,Tetragastris panamensis,1.440121603
1.564133434,Tetragastris panamensis,1.470557485
1.562544262,Tetragastris panamensis,1.428392232
1.562544262,Tetragastris panamensis,1.472636311
1.562544262,Tetragastris panamensis,1.442574847
1.562544262,Chrysophyllum sanguinolentum,1.683305368
1.562544262,Eschweilera bracteosa,1.548822174
1.562544262,Minquartia guianensis,1.553272365
1.41251897,Chrysophyllum sanguinolentum,1.441066407
1.41251897,Micrandra spruceana,1.399500661
1.41251897,Micrandra spruceana,1.375846436
1.41251897,Micrandra spruceana,1.574609941
1.537289897,Pouteria sp,1.465230532
1.537289897,Scleronema micranthum,1.590684909
1.537289897,Swartzia sp,1.693391112
1.537289897,Swartzia sp,1.564157036
1.537289897,Swartzia sp,1.612886382
1.537289897,Swartzia sp,1.562251909
1.537289897,Guatteria sp,1.338053719
1.373009886,Pourouma guianensis,1.369489413
1.373009886,Pourouma guianensis,1.337962927
1.373009886,Pourouma guianensis,1.396131183
1.373009886,Pourouma guianensis,1.391636237
1.373009886,Pourouma guianensis,1.346069684
1.373009886,Pourouma guianensis,1.349394052
1.373009886,Erisma uncinatum,1.442359519
1.373009886,Erisma uncinatum,1.441171225
1.373009886,Erisma uncinatum,1.435298908
1.479008557,Pourouma guianensis,1.469438078
1.479008557,Pourouma guianensis,1.419592381
1.479008557,Pourouma guianensis,1.398461057
1.479008557,Pourouma guianensis,1.382594819
1.479008557,Pouteria sp,1.55974614
1.43661293,Pseudolmedia laevis,1.335322611
1.43661293,Pseudolmedia laevis,1.383048653
1.43661293,Pseudolmedia macrophylla,1.453234029
1.43661293,Erisma uncinatum,1.452418382
1.43661293,Erisma uncinatum,1.462991466
1.43661293,Miconia sp,1.439201375
1.419203029,Pourouma guianensis,1.287516083
1.419203029,Pourouma guianensis,1.43013712
1.419203029,Pseudolmedia laevis,1.468485903
1.419203029,Pseudolmedia laevis,1.483340385
1.419203029,Pseudolmedia laevis,1.314697355
1.419203029,Pseudolmedia macrophylla,1.544338118
1.419203029,Pseudolmedia macrophylla,1.457801517
1.419203029,Pseudolmedia macrophylla,1.291837741
1.419203029,Erisma uncinatum,1.532515813
1.419203029,Erisma uncinatum,1.473681946
1.419203029,Erisma uncinatum,1.469306906
1.419203029,Erisma uncinatum,1.466137498
1.419203029,Erisma uncinatum,1.515557829
1.419203029,Erisma uncinatum,1.499380377
1.332728802,Miconia sp,1.367487365
1.332728802,Miconia sp,1.325595333
1.332728802,Miconia sp,1.348169989
1.40815685,Pourouma guianensis,1.351950809
1.40815685,Pourouma guianensis,1.343261717
1.40815685,Pourouma guianensis,1.333729981
1.40815685,Pourouma guianensis,1.321227404
1.40815685,Pourouma guianensis,1.281980046
1.40815685,Pourouma guianensis,1.292781718
1.40815685,Pseudolmedia macrophylla,1.435877832
1.40815685,Pseudolmedia macrophylla,1.451487041
1.40815685,Pseudolmedia macrophylla,1.380938084
1.40815685,Erisma uncinatum,1.511745197
1.40815685,Erisma uncinatum,1.507935405
1.40815685,Erisma uncinatum,1.506917385
1.40815685,Erisma uncinatum,1.506917385
1.40815685,Inga sp,1.493941147
1.40815685,Inga sp,1.518196498
1.40815685,Inga sp,1.457062771
1.407628766,Eschweilera coriacea,1.468937806
1.407628766,Eschweilera coriacea,1.406710459
1.407628766,Eschweilera sp,1.415974411
1.407628766,Eschweilera sp,1.362859303
1.407628766,Eschweilera sp,1.531478917
1.407628766,Eschweilera sp,1.457124626
1.407628766,Eschweilera sp,1.343999069
1.407628766,Eschweilera sp,1.447468131
1.407628766,Eschweilera sp,1.627570664
1.407628766,Minquartia guianensis,1.47070443
1.407628766,Minquartia guianensis,1.787814567
1.407628766,Ocotea sp,1.425208051
1.407628766,Pouteria sp,1.39497672
1.407628766,Protium sp,1.322426052
1.407628766,Protium sp,1.477121255
1.407628766,Pseudolmedia laevis,1.497344381
1.407628766,Pseudolmedia laevis,1.482301767
1.407628766,Pseudolmedia laevis,1.643452676
1.407628766,Pseudolmedia laevis,1.433609843
1.407628766,Pseudolmedia laevis,1.422261451
1.407628766,Pseudolmedia laevis,1.464191371
1.407628766,Pseudolmedia laevis,1.328379603
1.407628766,Pseudolmedia laevis,1.44963265
1.407628766,Pseudolmedia laevis,1.500236475
1.407628766,Pseudolmedia laevis,1.355068206
1.407628766,Pseudolmedia laevis,1.520221436
1.407628766,Virola pavonis,1.365862215
