sitename,year_start,year_end,lon,lat,elv
i_117.3314_42.0616_1138,2011,2011,117.3314,42.0616,1138
i_117.3332_42.0629_1096,2011,2011,117.3332,42.0629,1096
i_117.341_24.532_109,2011,2011,117.341,24.532,109
i_117.344_24.491_89,2011,2011,117.344,24.491,89
i_117.35_42.85_1400,2006,2006,117.35,42.85,1400
i_117.355_26.778_290,2011,2011,117.355,26.778,290
i_117.36_44.51_1058,2007,2007,117.36,44.51,1058
i_117.361417_30.026883_329,2015,2015,117.361417,30.026883,329
i_117.3621_40.6059_840,2013,2013,117.3621,40.6059,840
i_117.362503_30.026521_346,2015,2015,117.362503,30.026521,346
i_117.363748_30.026185_346,2015,2015,117.363748,30.026185,346
i_117.364329_30.025727_345,2015,2015,117.364329,30.025727,345
i_117.365579_30.023778_372,2015,2015,117.365579,30.023778,372
i_117.365763_30.022596_397,2015,2015,117.365763,30.022596,397
i_117.365791_30.022874_389,2015,2015,117.365791,30.022874,389
i_117.365823_30.024132_352,2015,2015,117.365823,30.024132,352
i_117.366213_30.023544_360,2015,2015,117.366213,30.023544,360
i_117.366689_30.022507_374,2015,2015,117.366689,30.022507,374
i_117.366723_30.022985_361,2015,2015,117.366723,30.022985,361
i_117.367992_30.025097_324,2015,2015,117.367992,30.025097,324
i_117.368253_30.026051_351,2015,2015,117.368253,30.026051,351
i_117.368303_30.025195_329,2015,2015,117.368303,30.025195,329
i_117.368472_30.025597_343,2015,2015,117.368472,30.025597,343
i_117.368611_30.025804_348,2015,2015,117.368611,30.025804,348
i_117.368933_30.025733_353,2015,2015,117.368933,30.025733,353
i_117.368953_30.026319_348,2015,2015,117.368953,30.026319,348
i_117.369061_30.026341_359,2015,2015,117.369061,30.026341,359
i_117.369166_30.025463_348,2015,2015,117.369166,30.025463,348
i_117.371_24.584_108,2011,2011,117.371,24.584,108
i_117.3723_40.6081_930.6,2013,2013,117.3723,40.6081,930.6
i_117.39_23.7_45,1950,1966,117.39,23.7,45
i_117.4_24.4_150,1950,1966,117.4,24.4,150
i_117.43_26.19_183,1950,1966,117.43,26.19,183
i_117.442_26.637_235,2011,2011,117.442,26.637,235
i_117.443055_40.639722_534.5,2013,2013,117.443055,40.639722,534.5
i_117.443055_40.639722_643.9,2013,2014,117.443055,40.639722,643.9
i_117.443055_40.648333_523.4,2013,2013,117.443055,40.648333,523.4
i_117.443055_40.648333_600,2013,2013,117.443055,40.648333,600
i_117.443055_40.648333_607.3,2014,2014,117.443055,40.648333,607.3
i_117.45_26.17_210,2012,2012,117.45,26.17,210
i_117.46_44.77_1048,2007,2007,117.46,44.77,1048
i_117.462_28.514_89,2011,2011,117.462,28.514,89
i_117.485_24.235_309,2011,2011,117.485,24.235,309
i_117.499_25.028_195,2011,2011,117.499,25.028,195
i_117.51_25.51_395,1950,1966,117.51,25.51,395
i_117.528_24.05_45,2011,2011,117.528,24.05,45
i_117.545_24.131_42,2011,2011,117.545,24.131,42
i_117.546_24.94_104,2011,2011,117.546,24.94,104
i_117.558_26.778_186,2011,2011,117.558,26.778,186
i_117.57_49.55_658,2007,2007,117.57,49.55,658
i_117.59_45.73_920,2007,2007,117.59,45.73,920
i_117.6_38.35_5,1950,1966,117.6,38.35,5
i_117.6004_40.4814_533,2012,2012,117.6004,40.4814,533
i_117.602_24.986_335,2011,2011,117.602,24.986,335
i_117.6312_40.5303_515,2012,2012,117.6312,40.5303,515
i_117.6529361_44.61516667_1130,2012,2012,117.6529361,44.61516667,1130
i_117.6529361_44.61516667_314,2012,2012,117.6529361,44.61516667,314
i_117.68_27.78_1285,1950,1966,117.68,27.78,1285
i_117.6902_40.3932_586,2012,2012,117.6902,40.3932,586
i_117.7_41.3_540,1950,1966,117.7,41.3,540
i_117.7114_27.8136_1134,2015,2015,117.7114,27.8136,1134
i_117.713_27.8164_1176,2015,2015,117.713,27.8164,1176
i_117.7227_29.8823_96,2012,2012,117.7227,29.8823,96
i_117.744_41.664_838,2011,2011,117.744,41.664,838
i_117.748272_27.710367_658.5,2015,2015,117.748272,27.710367,658.5
i_117.748542_27.709132_630.4,2015,2015,117.748542,27.709132,630.4
i_117.748553_27.709985_637,2015,2015,117.748553,27.709985,637
i_117.7486_27.7086_623,2015,2015,117.7486,27.7086,623
i_117.7489_27.7091_635,2015,2015,117.7489,27.7091,635
i_117.749_27.707_628,2015,2015,117.749,27.707,628
i_117.749145_27.70948_608.7,2015,2015,117.749145,27.70948,608.7
i_117.749802_27.70925_654.8,2015,2015,117.749802,27.70925,654.8
i_117.750297_27.709132_630.4,2015,2015,117.750297,27.709132,630.4
i_117.750297_27.710145_655.9,2015,2015,117.750297,27.710145,655.9
i_117.7519_27.7117_652,2015,2015,117.7519,27.7117,652
i_117.752097_27.7116_661,2015,2015,117.752097,27.7116,661
i_117.752352_27.711505_674.1,2015,2015,117.752352,27.711505,674.1
i_117.753_27.7121_665,2015,2015,117.753,27.7121,665
i_117.757767_27.717767_750.4,2015,2015,117.757767,27.717767,750.4
i_117.7801_41.6636_709,2011,2011,117.7801,41.6636,709
i_117.8_49.12_587,2007,2007,117.8,49.12,587
i_117.8_5.02_259,2008,2011,117.8,5.02,259
i_117.821_25.656_432,2011,2011,117.821,25.656,432
i_117.84_48.69_571,2007,2007,117.84,48.69,571
i_117.844_25.747_448,2011,2011,117.844,25.747,448
i_117.85_24.5_14,1950,1966,117.85,24.5,14
i_117.871_25.783_658,2011,2011,117.871,25.783,658
i_117.8786_41.1461_659,2011,2011,117.8786,41.1461,659
i_117.88_-35.03_68,1985,1994,117.88,-35.03,68
i_117.918_45.703_870.2,2004,2004,117.918,45.703,870.2
i_117.92_24.57_49,1995,1995,117.92,24.57,49
i_117.95_26.63_104,1950,1966,117.95,26.63,104
i_117.95_34.4_24,1950,1966,117.95,34.4,24
i_117.9702_43.6979_950,2011,2011,117.9702,43.6979,950
i_117.9991_40.7869_373,2011,2011,117.9991,40.7869,373
i_118_32.25_70,1950,1966,118,32.25,70
i_118.0102_30.6544_71,2012,2012,118.0102,30.6544,71
i_118.024_27.672_228,2011,2011,118.024,27.672,228
i_118.07_32.56_82,1950,1966,118.07,32.56,82
i_118.101_48.203_575,2004,2004,118.101,48.203,575
i_118.1097_34.2258_27,2012,2012,118.1097,34.2258,27
i_118.16_30.11_910,1950,1966,118.16,30.11,910
i_118.1623_29.7189_174,2012,2012,118.1623,29.7189,174
i_118.17_26.67_200,2009,2009,118.17,26.67,200
i_118.1886_34.3697_18,2012,2012,118.1886,34.3697,18
i_118.23_45.75_870,2007,2007,118.23,45.75,870
i_118.24_49.46_625,2007,2007,118.24,49.46,625
i_118.25556_-34.52_300,1985,1994,118.25556,-34.52,300
i_118.25944_32.3_145,1950,1966,118.25944,32.3,145
i_118.26_46.16_919,2004,2004,118.26,46.16,919
i_118.28112_-31.48222_318,1985,1994,118.28112,-31.48222,318
i_118.2937_42.2047_820,2011,2011,118.2937,42.2047,820
i_118.3_32.6_76,1950,1966,118.3,32.6,76
i_118.31_29.73_212,1950,1966,118.31,29.73,212
i_118.34_39.18_1,1950,1966,118.34,39.18,1
i_118.42_32.67_88,1950,1966,118.42,32.67,88
i_118.4258_29.841_166,2012,2012,118.4258,29.841,166
i_118.4381_32.8242_153,2012,2012,118.4381,32.8242,153
i_118.4492_30.5806_123,2012,2012,118.4492,30.5806,123
i_118.4566_30.335_234,2012,2012,118.4566,30.335,234
i_118.461_49.492_776,2004,2004,118.461,49.492,776
i_118.47_48.27_702,2007,2007,118.47,48.27,702
i_118.5028_40.5664_386,2012,2012,118.5028,40.5664,386
i_118.5265_37.9036_-1,2011,2011,118.5265,37.9036,-1
i_118.543_46.267_857,2004,2004,118.543,46.267,857
i_118.5481_41.8545_818,2011,2011,118.5481,41.8545,818
i_118.5848_40.7419_427,2012,2012,118.5848,40.7419,427
i_118.598_30.0417_154,2012,2012,118.598,30.0417,154
i_118.603_48.405_755.4,2004,2004,118.603,48.405,755.4
i_118.61667_36.2_309,2007,2007,118.61667,36.2,309
i_118.6301_43.3978_837,2011,2011,118.6301,43.3978,837
i_118.6603_29.4856_132,2012,2012,118.6603,29.4856,132
i_118.6913_40.4198_273,2012,2012,118.6913,40.4198,273
i_118.6935_37.7951_1,2011,2011,118.6935,37.7951,1
i_118.73_26.33_269,1950,1966,118.73,26.33,269
i_118.7333_37.804_-1,2011,2011,118.7333,37.804,-1
i_118.753_47.886_733,2004,2004,118.753,47.886,733
i_118.78_47.87_741,2007,2007,118.78,47.87,741
i_118.7816_41.2076_694,2012,2012,118.7816,41.2076,694
i_118.7819_41.2083_688,2012,2012,118.7819,41.2083,688
i_118.8093_38.0773_-2,2011,2011,118.8093,38.0773,-2
i_118.84778_25.0333_37,1950,1966,118.84778,25.0333,37
i_118.85_29.93_552,1950,1966,118.85,29.93,552
i_118.87_48.84_719,2007,2007,118.87,48.84,719
i_118.8822_37.7409_2,2011,2011,118.8822,37.7409,2
i_118.9107_40.3573_235,2012,2012,118.9107,40.3573,235
i_118.938_37.7372_1,2011,2011,118.938,37.7372,1
i_118.9493_30.6385_112,2012,2012,118.9493,30.6385,112
i_118.9737306_42.93965833_1031,2012,2012,118.9737306,42.93965833,1031
i_118.9737306_42.93965833_314,2012,2012,118.9737306,42.93965833,314
i_119.02_49.96_571,2007,2007,119.02,49.96,571
i_119.0283_41.0664_523,2012,2012,119.0283,41.0664,523
i_119.0364_31.5758_100,2012,2012,119.0364,31.5758,100
i_119.122_30.1883_155,2012,2012,119.122,30.1883,155
i_119.13_28.08_216,1950,1966,119.13,28.08,216
i_119.1434_27.64_434,2012,2012,119.1434,27.64,434
i_119.15_33.13_5,1950,1966,119.15,33.13,5
i_119.15_39.72917_120,1950,1966,119.15,39.72917,120
i_119.1555_41.1128_598,2011,2011,119.1555,41.1128,598
i_119.1633_40.9911_573,2012,2012,119.1633,40.9911,573
i_119.1854_29.629_259,2012,2012,119.1854,29.629,259
i_119.1908_30.92_77,2012,2012,119.1908,30.92,77
i_119.19972_34.6_1,1950,1966,119.19972,34.6,1
i_119.2_34.5_2,1950,1966,119.2,34.5,2
i_119.2_46_923,1979,1979,119.2,46,923
i_119.2956_34.6317_27,2012,2012,119.2956,34.6317,27
i_119.296_47.651_867.2,2004,2004,119.296,47.651,867.2
i_119.3_34.3_3,1950,1966,119.3,34.3,3
i_119.3006_41.1156_490,2012,2012,119.3006,41.1156,490
i_119.338_49.298_844,2004,2004,119.338,49.298,844
i_119.34_49.3_586,2007,2007,119.34,49.3,586
i_119.3494_40.9842_650,2012,2012,119.3494,40.9842,650
i_119.3818_31.0552_107,2012,2012,119.3818,31.0552,107
i_119.43_-34.07_286,1985,1994,119.43,-34.07,286
i_119.43_39.86_6,1950,1966,119.43,39.86,6
i_119.4342_30.2444_169,2012,2012,119.4342,30.2444,169
i_119.465_40.955_431,2012,2012,119.465,40.955,431
i_119.4683_41.171_429,2011,2011,119.4683,41.171,429
i_119.497_46.597_1060,2004,2004,119.497,46.597,1060
i_119.50974_29.401503_193,1950,1966,119.50974,29.401503,193
i_119.52_29.6_250,1950,1966,119.52,29.6,250
i_119.5474_30.6724_90,2012,2012,119.5474,30.6724,90
i_119.5606_41.025_381,2012,2012,119.5606,41.025,381
i_119.5855_30.579_67,2012,2012,119.5855,30.579,67
i_119.6_29.1_37,1950,1966,119.6,29.1,37
i_119.6261_40.9395_351,2011,2011,119.6261,40.9395,351
i_119.65_29.12_51,1950,1966,119.65,29.12,51
i_119.667375_45.58225278_1031,2012,2012,119.667375,45.58225278,1031
i_119.667375_45.58225278_650,2012,2012,119.667375,45.58225278,650
i_119.68_-33.08694_310,1985,1994,119.68,-33.08694,310
i_119.70111_30.2_80,1950,1966,119.70111,30.2,80
i_119.701925_45.44295556_650,2012,2012,119.701925,45.44295556,650
i_119.71_49.08_633,2007,2007,119.71,49.08,633
i_119.7228_30.3078_94,2012,2012,119.7228,30.3078,94
i_119.7353_40.8603_378,2012,2012,119.7353,40.8603,378
i_119.7432_31.1272_83,2012,2012,119.7432,31.1272,83
i_119.75_30.10028_86,1950,1966,119.75,30.10028,86
i_119.75_40.08_304,1950,1966,119.75,40.08,304
i_119.75_41.1_285,1950,1966,119.75,41.1,285
i_119.75_49.22_635,1950,1966,119.75,49.22,635
i_119.7553_27.5888_318,2012,2012,119.7553,27.5888,318
i_119.76_46.44_1080,2007,2007,119.76,46.44,1080
i_119.7921_31.0044_82,2012,2012,119.7921,31.0044,82
i_119.80028_33.99667_2,1950,1966,119.80028,33.99667,2
i_119.8432_30.5614_91,2012,2012,119.8432,30.5614,91
i_119.8694_27.4847_631,2012,2012,119.8694,27.4847,631
i_119.8986_40.8792_440,2012,2012,119.8986,40.8792,440
i_119.93556_30.21917_100,1950,1966,119.93556,30.21917,100
i_119.99_49.89_723,2007,2007,119.99,49.89,723
i_12_-4_204,1990,2015,12,-4,204
i_12_49.7_422,1990,2015,12,49.7,422
i_12.03_46.06_1100,2001,2001,12.03,46.06,1100
i_12.033_58.06416667_126,1990,2015,12.033,58.06416667,126
i_12.042222_46.067222_1100,2001,2001,12.042222,46.067222,1100
i_12.0643333_58.4128333_81,1990,2015,12.0643333,58.4128333,81
i_12.068611_53.684722_41,1990,2015,12.068611,53.684722,41
i_12.0780555_46.8642778_2004,1990,2015,12.0780555,46.864277800000004,2004
i_12.098889_58.381667_69,1990,2015,12.098889,58.381667,69
i_12.1105145_43.863087_670,1990,2015,12.1105145,43.863087,670
i_12.1116976_60.0607716_173,1990,2015,12.1116976,60.0607716,173
i_12.1139611_47.6481556_869,1990,2015,12.1139611,47.6481556,869
i_12.1160278_49.2311445_367,1990,2015,12.1160278,49.2311445,367
i_12.1163722_49.5172334_462,1990,2015,12.1163722,49.5172334,462
i_12.1165445_49.6634444_446,1990,2015,12.1165445,49.6634444,446
i_12.1168889_49.8033222_530,1990,2015,12.1168889,49.8033222,530
i_12.1170731_49.9495438_685,1990,2015,12.1170731,49.9495438,685
i_12.1174055_50.2356222_653,1990,2015,12.1174055,50.2356222,653
i_12.1336898_43.296588_437,1990,2015,12.1336898,43.296588,437
i_12.1632643_55.631111_38,1990,2015,12.1632643,55.631111,38
i_12.1639894_51.8507142_57,1990,2015,12.1639894,51.8507142,57
i_12.2172434_52.8603412_42,1990,2015,12.2172434,52.8603412,42
i_12.2294815_47.4631667_1346,1990,2015,12.2294815,47.4631667,1346
i_12.2318333_58.3643333_82,1990,2015,12.2318333,58.3643333,82
i_12.2575_57.525_101,1990,2015,12.2575,57.525,101
i_12.2821737_46.7179029_1476,1990,2015,12.2821737,46.7179029,1476
i_12.288056_64.660556_235,1990,2015,12.288056,64.660556,235
i_12.3033392_43.5974737_749,1990,2015,12.3033392,43.5974737,749
i_12.3141111_43.4336898_561,1990,2015,12.3141111,43.4336898,561
i_12.3278657_43.1649676_315,1990,2015,12.3278657,43.1649676,315
i_12.3304556_48.2201611_524,1990,2015,12.3304556,48.2201611,524
i_12.3339_49.0847611_501,1990,2015,12.3339,49.0847611,501
i_12.3345889_49.2309722_454,1990,2015,12.3345889,49.2309722,454
i_12.3351056_49.3771834_387,1990,2015,12.3351056,49.3771834,387
i_12.3433333_49.80315_584,1990,2015,12.3433333,49.80315,584
i_12.34385_49.9491889_575,1990,2015,12.34385,49.9491889,575
i_12.364444_55.966389_18,1997,1998,12.364444,55.966389,18
i_12.364722_55.967222_18,1997,1998,12.364722,55.967222,18
i_12.37_49.75_620,1999,2002,12.37,49.75,620
i_12.38_49.73_710,1999,2002,12.38,49.73,710
i_12.4272953_60.4607017_442,1990,2015,12.4272953,60.4607017,442
i_12.438611_53.111111_64,1990,2015,12.438611,53.111111,64
i_12.475833_43.475833_645,1990,2015,12.475833,43.475833,645
i_12.476111_57.218611_76,1990,2015,12.476111,57.218611,76
i_12.5002222_53.568201_74,1990,2015,12.5002222,53.568201,74
i_12.506111_59.599167_196,1990,2015,12.506111,59.599167,196
i_12.5363111_47.6474666_971,1990,2015,12.5363111,47.6474666,971
i_12.5373278_50.2513222_657,1990,2015,12.5373278,50.2513222,657
i_12.5435056_47.7936778_574,1990,2015,12.5435056,47.7936778,574
i_12.544167_50.433056_860,1990,2015,12.544167,50.433056,860
i_12.5472944_48.3658556_470,1990,2015,12.5472944,48.3658556,470
i_12.5481556_48.5120667_452,1990,2015,12.5481556,48.5120667,452
i_12.5603445_49.3766667_503,1990,2015,12.5603445,49.3766667,503
i_12.57_52.201667_117,1990,2015,12.57,52.201667,117
i_12.5779788_50.9802751_203,1990,2015,12.5779788,50.9802751,203
i_12.5915806_46.0098411_89,1990,2015,12.5915806,46.0098411,89
i_12.6169418_51.6981164_155,1990,2015,12.6169418,51.6981164,155
i_12.6347301_51.9838836_165,1990,2015,12.6347301,51.9838836,165
i_12.635_50.053333_804,1990,2015,12.635,50.053333,804
i_12.6474667_52.1304555_73,1990,2015,12.6474667,52.1304555,73
i_12.7017722_52.9936778_71,1990,2015,12.7017722,52.9936778,71
i_12.7193492_53.279127_64,1990,2015,12.7193492,53.279127,64
i_12.7209921_46.6292196_2122,1990,2015,12.7209921,46.6292196,2122
i_12.733333_48.708056_333,1990,2015,12.733333,48.708056,333
i_12.743333_48.718056_329,1990,2015,12.743333,48.718056,329
i_12.75_56.75_46,1990,2015,12.75,56.75,46
i_12.752778_48.228056_416,1990,2015,12.752778,48.228056,416
i_12.7622389_48.2187834_415,1990,2015,12.7622389,48.2187834,415
i_12.7648222_48.5112056_428,1990,2015,12.7648222,48.5112056,428
i_12.767903_53.454775_65,2003,2004,12.767903,53.454775,65
i_12.7687834_48.9435056_516,1990,2015,12.7687834,48.9435056,516
i_12.77925_49.3694723_827,1990,2015,12.77925,49.3694723,827
i_12.7866565_49.9808637_730,1990,2015,12.7866565,49.9808637,730
i_12.7959577_50.8309312_434,1990,2015,12.7959577,50.8309312,434
i_12.81_57.05_156,1997,1998,12.81,57.05,156
i_12.8103439_49.6807143_479,1990,2015,12.8103439,49.6807143,479
i_12.835556_51.194444_189,1990,2015,12.835556,51.194444,189
i_12.8443175_51.548418_97,1990,2015,12.8443175,51.548418,97
i_12.8498636_49.3941465_500,1990,2015,12.8498636,49.3941465,500
i_12.86_50.4_1010,1990,2015,12.86,50.4,1010
i_12.871389_49.751944_501,1990,2015,12.871389,49.751944,501
i_12.881944_48.112778_465,1990,2015,12.881944,48.112778,465
i_12.891111_48.986111_969,1990,2015,12.891111,48.986111,969
i_12.8936778_52.2662_77,1990,2015,12.8936778,52.2662,77
i_12.906111_50.203333_597,1990,2015,12.906111,50.203333,597
i_12.919722_59.831667_313,1990,2015,12.919722,59.831667,313
i_12.93_56.77_125,1990,2015,12.93,56.77,125
i_12.9443667_52.9835555_37,1990,2015,12.9443667,52.9835555,37
i_12.9609028_41.8817221_672,1990,2015,12.9609028,41.8817221,672
i_12.9634444_53.2688571_59,1990,2015,12.9634444,53.2688571,59
i_12.9639398_41.7177083_353,1990,2015,12.9639398,41.7177083,353
i_12.9649945_47.6457445_686,1990,2015,12.9649945,47.6457445,686
i_12.975_53.144722_80,1990,2015,12.975,53.144722,80
i_12.9813167_48.5103444_435,1990,2015,12.9813167,48.5103444,435
i_12.9947135_49.0823597_527,1990,2015,12.9947135,49.0823597,527
i_12.9968376_47.146312_1782,1990,2015,12.9968376,47.146312,1782
i_12.9971074_49.228973_656,1990,2015,12.9971074,49.228973,656
i_12.9976338_50.2659974_403,1990,2015,12.9976338,50.2659974,403
i_120_50.19_555,2007,2007,120,50.19,555
i_120.01_45.95_416.13,2001,2001,120.01,45.95,416.13
i_120.0157_30.5334_27,2012,2012,120.0157,30.5334,27
i_120.0176111_42.23810278_650,2012,2012,120.0176111,42.23810278,650
i_120.0176111_42.23810278_823,2012,2012,120.0176111,42.23810278,823
i_120.0386_40.8386_280,2012,2012,120.0386,40.8386,280
i_120.0436_41.797_532,2011,2011,120.0436,41.797,532
i_120.0479_29.6882_153,2012,2012,120.0479,29.6882,153
i_120.05_49.33_625,2007,2007,120.05,49.33,625
i_120.064_49.396_890,2004,2004,120.064,49.396,890
i_120.0714_45.116875_755,2012,2012,120.0714,45.116875,755
i_120.0714_45.116875_823,2012,2012,120.0714,45.116875,823
i_120.0714_45.116875_902,2012,2012,120.0714,45.116875,902
i_120.1087_40.4148_130,2011,2011,120.1087,40.4148,130
i_120.12_49.35_668,2007,2007,120.12,49.35,668
i_120.17_30.23_16,1950,1966,120.17,30.23,16
i_120.1999_41.983_351,2011,2011,120.1999,41.983,351
i_120.2558_40.9978_290,2012,2012,120.2558,40.9978,290
i_120.3086_41.2856_290,2012,2012,120.3086,41.2856,290
i_120.3323_29.6173_35,2012,2012,120.3323,29.6173,35
i_120.3556_41.0953_290,2012,2012,120.3556,41.0953,290
i_120.3649_44.9687_777,2011,2011,120.3649,44.9687,777
i_120.3739_41.4094_410,2012,2012,120.3739,41.4094,410
i_120.4142_28.9674_442,2012,2012,120.4142,28.9674,442
i_120.4149_29.0154_337,2012,2012,120.4149,29.0154,337
i_120.5_29_715,1950,1966,120.5,29,715
i_120.5328_41.5997_186,2012,2012,120.5328,41.5997,186
i_120.5731_40.7933_110,2012,2012,120.5731,40.7933,110
i_120.580262_36.205372_475.3,2014,2014,120.580262,36.205372,475.3
i_120.5837_28.2942_68,2012,2012,120.5837,28.2942,68
i_120.5906_40.9578_170,2012,2012,120.5906,40.9578,170
i_120.592187_36.213087_309.3,2014,2014,120.592187,36.213087,309.3
i_120.6_36.2167_294,2007,2007,120.6,36.2167,294
i_120.6348_41.7462_332,2011,2011,120.6348,41.7462,332
i_120.6667_-33.6667_180,1991,1991,120.6667,-33.6667,180
i_120.6814_28.8711_132,2012,2012,120.6814,28.8711,132
i_120.715_41.1242_120,2012,2012,120.715,41.1242,120
i_120.72_24.5_134,1950,1966,120.72,24.5,134
i_120.7487_45.4227_517,2011,2011,120.7487,45.4227,517
i_120.7673_28.8281_85,2012,2012,120.7673,28.8281,85
i_120.8064_41.8786_250,2012,2012,120.8064,41.8786,250
i_120.9344_41.4706_250,2012,2012,120.9344,41.4706,250
i_121.0266111_42.98125278_755,2012,2012,121.0266111,42.98125278,755
i_121.0266111_42.98125278_835,2012,2012,121.0266111,42.98125278,835
i_121.03_41.1361_70,2012,2012,121.03,41.1361,70
i_121.0522_29.4888_125,2012,2012,121.0522,29.4888,125
i_121.0644_41.3289_180,2012,2012,121.0644,41.3289,180
i_121.1055_29.3862_218,2012,2012,121.1055,29.3862,218
i_121.1235_44.4838_255,2011,2011,121.1235,44.4838,255
i_121.1832_41.2294_91,2011,2011,121.1832,41.2294,91
i_121.2_37.35_126,1950,1966,121.2,37.35,126
i_121.2406_41.1425_130,2012,2012,121.2406,41.1425,130
i_121.2481_29.2244_300,2011,2011,121.2481,29.2244,300
i_121.2501_45.9357_638,2011,2011,121.2501,45.9357,638
i_121.254_45.9316_636,2011,2011,121.254,45.9316,636
i_121.3198_29.3771_110,2012,2012,121.3198,29.3771,110
i_121.3292_42.0389_284,2011,2011,121.3292,42.0389,284
i_121.35_31.1_4,1950,1966,121.35,31.1,4
i_121.4_24.58_1800,1950,1966,121.4,24.58,1800
i_121.44_25.2_40,1950,1966,121.44,25.2,40
i_121.4468972_45.06986111_835,2012,2012,121.4468972,45.06986111,835
i_121.4933_41.5491_153,2011,2011,121.4933,41.5491,153
i_121.499_50.906_814,2015,2015,121.499,50.906,814
i_121.5_50.9_805,2006,2006,121.5,50.9,805
i_121.5013_50.9088_799,2015,2015,121.5013,50.9088,799
i_121.5016_50.906_805,2015,2015,121.5016,50.906,805
i_121.5018_50.9058_802,2015,2015,121.5018,50.9058,802
i_121.5018_50.9104_802,2015,2015,121.5018,50.9104,802
i_121.5019_50.9062_800,2015,2015,121.5019,50.9062,800
i_121.502_50.9061_801,2015,2015,121.502,50.9061,801
i_121.5025_50.906_798,2015,2015,121.5025,50.906,798
i_121.5027_50.9028_794,2015,2015,121.5027,50.9028,794
i_121.503_50.906_795,2015,2015,121.503,50.906,795
i_121.503_50.9112_800,2015,2015,121.503,50.9112,800
i_121.5031_50.912_803,2015,2015,121.5031,50.912,803
i_121.5033_50.9058_793,2015,2015,121.5033,50.9058,793
i_121.5044_50.9048_789,2015,2015,121.5044,50.9048,789
i_121.5047_50.9043_786,2015,2015,121.5047,50.9043,786
i_121.505_50.9152_804,2015,2015,121.505,50.9152,804
i_121.55_48.46_1006,1950,1966,121.55,48.46,1006
i_121.6125_50.6491_741,2015,2015,121.6125,50.6491,741
i_121.6149_50.648_741,2015,2015,121.6149,50.648,741
i_121.6308611_44.99187222_311,2012,2012,121.6308611,44.99187222,311
